-0.965282	0.247396	0
-0.960437	0.251673	0
-0.955469	0.255916	0
-0.950375	0.260124	0
-0.945154	0.264293	0
-0.939805	0.268422	0
-0.934326	0.272507	0
-0.928716	0.276546	0
-0.922972	0.280537	0
-0.917094	0.284475	0
-0.91108	0.288359	0
-0.904929	0.292184	0
-0.89864	0.295948	0
-0.892212	0.299648	0
-0.885643	0.303278	0
-0.878932	0.306837	0
-0.872079	0.31032	0
-0.865083	0.313722	0
-0.857943	0.317041	0
-0.850658	0.320272	0
-0.843229	0.32341	0
-0.835656	0.326452	0
-0.827937	0.329393	0
-0.820073	0.332227	0
-0.812065	0.334951	0
-0.803914	0.33756	0
-0.795618	0.34005	0
-0.787181	0.342414	0
-0.778603	0.344648	0
-0.769884	0.346749	0
-0.761028	0.348709	0
-0.752035	0.350525	0
-0.742908	0.352192	0
-0.73365	0.353705	0
-0.724262	0.355058	0
-0.714749	0.356248	0
-0.705112	0.357269	0
-0.695355	0.358118	0
-0.685483	0.358789	0
-0.675499	0.359279	0
-0.665407	0.359583	0
-0.655212	0.359698	0
-0.644918	0.35962	0
-0.63453	0.359345	0
-0.624053	0.358871	0
-0.613493	0.358194	0
-0.602855	0.357313	0
-0.592145	0.356224	0
-0.581367	0.354926	0
-0.570529	0.353418	0
-0.559636	0.351698	0
-0.548693	0.349765	0
-0.537707	0.347619	0
-0.526684	0.345259	0
-0.515629	0.342686	0
-0.504549	0.339901	0
-0.493449	0.336904	0
-0.482335	0.333697	0
-0.471212	0.330281	0
-0.460087	0.326658	0
-0.448963	0.322831	0
-0.437847	0.318802	0
-0.426744	0.314574	0
-0.415656	0.31015	0
-0.40459	0.305534	0
-0.393549	0.30073	0
-0.382538	0.29574	0
-0.371559	0.29057	0
-0.360616	0.285224	0
-0.349711	0.279706	0
-0.338849	0.27402	0
-0.328031	0.268172	0
-0.317258	0.262166	0
-0.306534	0.256007	0
-0.29586	0.2497	0
-0.285236	0.24325	0
-0.274664	0.236662	0
-0.264145	0.229941	0
-0.253678	0.223093	0
-0.243264	0.216121	0
-0.232904	0.209033	0
-0.222595	0.201832	0
-0.212339	0.194523	0
-0.202134	0.187112	0
-0.191979	0.179603	0
-0.181873	0.172002	0
-0.171815	0.164313	0
-0.161802	0.156541	0
-0.151834	0.14869	0
-0.141907	0.140766	0
-0.132021	0.132773	0
-0.122172	0.124715	0
-0.112359	0.116598	0
-0.102579	0.108425	0
-0.0928287	0.100201	0
-0.0831062	0.0919295	0
-0.0734084	0.083616	0
-0.0637323	0.0752642	0
-0.0540751	0.0668784	0
-0.0444335	0.0584627	0
-0.0348045	0.0500213	0
-0.0251849	0.0415583	0
-0.0155715	0.0330779	0
-0.00596095	0.0245841	0
0.00365003	0.016081	0
0.0132648	0.00757279	0
0.0228866	-0.000936459	0
0.0325189	-0.0094426	0
0.042165	-0.0179415	0
0.0518282	-0.0264289	0
0.0615118	-0.0349007	0
0.0712193	-0.0433525	0
0.0809537	-0.05178	0
0.0907184	-0.0601789	0
0.100516	-0.0685447	0
0.110351	-0.0768729	0
0.120225	-0.085159	0
0.130141	-0.0933982	0
0.140103	-0.101586	0
0.150113	-0.109717	0
0.160173	-0.117787	0
0.170286	-0.12579	0
0.180455	-0.133723	0
0.190681	-0.141578	0
0.200967	-0.149352	0
0.211314	-0.157038	0
0.221724	-0.164631	0
0.232198	-0.172126	0
0.242738	-0.179517	0
0.253344	-0.186798	0
0.264018	-0.193963	0
0.274758	-0.201007	0
0.285567	-0.207924	0
0.296443	-0.214707	0
0.307385	-0.221351	0
0.318394	-0.22785	0
0.329467	-0.234197	0
0.340603	-0.240388	0
0.351801	-0.246415	0
0.363058	-0.252274	0
0.374371	-0.257958	0
0.385738	-0.263462	0
0.397155	-0.268781	0
0.408618	-0.273909	0
0.420124	-0.278841	0
0.431667	-0.283573	0
0.443244	-0.2881	0
0.454848	-0.292418	0
0.466475	-0.296523	0
0.478119	-0.300412	0
0.489774	-0.304081	0
0.501433	-0.307527	0
0.51309	-0.310749	0
0.524739	-0.313743	0
0.536373	-0.31651	0
0.547985	-0.319047	0
0.559567	-0.321355	0
0.571114	-0.323433	0
0.582617	-0.325281	0
0.594071	-0.326901	0
0.605467	-0.328293	0
0.616799	-0.329459	0
0.628061	-0.330403	0
0.639246	-0.331125	0
0.650348	-0.331629	0
0.66136	-0.331919	0
0.672276	-0.331999	0
0.683092	-0.331871	0
0.693801	-0.331541	0
0.704399	-0.331013	0
0.71488	-0.330292	0
0.725241	-0.329382	0
0.735478	-0.32829	0
0.745586	-0.327021	0
0.755562	-0.325579	0
0.765403	-0.323971	0
0.775107	-0.322202	0
0.784671	-0.320277	0
0.794092	-0.318203	0
0.80337	-0.315986	0
0.812501	-0.313629	0
0.821486	-0.311141	0
0.830323	-0.308525	0
0.839012	-0.305787	0
0.847551	-0.302933	0
0.855941	-0.299968	0
0.864182	-0.296897	0
0.872274	-0.293725	0
0.880217	-0.290458	0
0.888011	-0.287099	0
0.895658	-0.283653	0
0.903158	-0.280126	0
0.910513	-0.27652	0
0.917722	-0.272841	0
0.924788	-0.269093	0
0.931712	-0.265278	0
0.938495	-0.261402	0
0.945139	-0.257468	0
0.951644	-0.253479	0
0.958014	-0.249438	0
0.964249	-0.245348	0
0.970351	-0.241214	0
0.976321	-0.237036	0
0.982162	-0.232819	0
0.987876	-0.228565	0
0.993463	-0.224276	0
0.998927	-0.219955	0
1.00427	-0.215604	0
1.00949	-0.211225	0
1.01459	-0.20682	0
1.01957	-0.202392	0
1.02444	-0.197941	0
1.0292	-0.19347	0
1.03384	-0.188981	0
1.03838	-0.184474	0
1.04281	-0.179952	0
1.04713	-0.175415	0
1.05134	-0.170866	0
1.05545	-0.166304	0
1.05946	-0.161733	0
1.06338	-0.157151	0
1.06719	-0.152562	0
1.0709	-0.147964	0
1.07452	-0.143361	0
1.07805	-0.138751	0
1.08148	-0.134137	0
1.08483	-0.129518	0
1.08808	-0.124896	0
1.09124	-0.120271	0
1.09432	-0.115643	0
1.09731	-0.111014	0
1.10022	-0.106383	0
1.10304	-0.101752	0
1.10579	-0.0971208	0
1.10845	-0.0924894	0
1.11103	-0.0878585	0
1.11353	-0.0832284	0
1.11595	-0.0785994	0
1.1183	-0.0739718	0
1.12057	-0.0693459	0
1.12276	-0.0647219	0
1.12489	-0.0601	0
1.12693	-0.0554804	0
1.12891	-0.0508633	0
1.13081	-0.0462489	0
1.13265	-0.0416372	0
1.13441	-0.0370284	0
1.1361	-0.0324226	0
1.13773	-0.0278199	0
1.13928	-0.0232204	0
1.14077	-0.018624	0
1.14219	-0.014031	0
1.14355	-0.00944127	0
1.14483	-0.00485489	0
1.14606	-0.000271883	0
1.14722	0.00430774	0
1.14831	0.00888397	0
1.14934	0.0134568	0
1.1503	0.0180263	0
1.1512	0.0225923	0
1.15204	0.027155	0
1.15282	0.0317144	0
1.15353	0.0362705	0
1.15418	0.0408232	0
1.15477	0.0453727	0
1.15529	0.049919	0
1.15576	0.054462	0
1.15616	0.0590018	0
1.1565	0.0635385	0
1.15677	0.0680721	0
1.15699	0.0726025	0
1.15714	0.0771299	0
1.15724	0.0816542	0
1.15727	0.0861754	0
1.15724	0.0906936	0
1.15714	0.0952088	0
1.15699	0.0997209	0
1.15677	0.10423	0
1.15649	0.108736	0
1.15615	0.113239	0
1.15574	0.117739	0
1.15528	0.122236	0
1.15474	0.126729	0
1.15415	0.13122	0
1.15349	0.135707	0
1.15277	0.140191	0
1.15198	0.144671	0
1.15113	0.149148	0
1.15021	0.153621	0
1.14922	0.15809	0
1.14817	0.162556	0
1.14705	0.167017	0
1.14587	0.171474	0
1.14462	0.175927	0
1.1433	0.180375	0
1.14191	0.184819	0
1.14045	0.189257	0
1.13892	0.19369	0
1.13732	0.198117	0
1.13565	0.202539	0
1.1339	0.206954	0
1.13208	0.211363	0
1.13019	0.215765	0
1.12823	0.220159	0
1.12619	0.224546	0
1.12407	0.228924	0
1.12188	0.233294	0
1.11961	0.237655	0
1.11727	0.242006	0
1.11484	0.246347	0
1.11233	0.250677	0
1.10974	0.254995	0
1.10708	0.259301	0
1.10432	0.263595	0
1.10149	0.267874	0
1.09857	0.27214	0
1.09556	0.27639	0
1.09247	0.280624	0
1.08929	0.284841	0
1.08603	0.289041	0
1.08267	0.293221	0
1.07922	0.297381	0
1.07569	0.301521	0
1.07206	0.305638	0
1.06833	0.309732	0
1.06452	0.313802	0
1.06061	0.317846	0
